variable,year,value
ESRU_imcy,2012,0.005538
ESRU_imcy,2013,0.005794
ESRU_imcy,2014,0.006441
ESRU_imcy,2015,0.006876
ESRU_imcy,2016,0.007274
ESRU_imcy,2017,0.007592
ESRU_imcy,2018,0.007475
ESRU_imcy,2019,0.007551
ESRU_imcy,2020,0.007319
ESRU_imcy,average,0.005969
ESRU_imigy,1995,0.000094
ESRU_imigy,1996,0.000097
ESRU_imigy,1997,0.000105
ESRU_imigy,1998,0.000114
ESRU_imigy,1999,0.000156
ESRU_imigy,2000,0.000148
ESRU_imigy,2001,0.000151
ESRU_imigy,2002,0.000169
ESRU_imigy,2003,0.000190
ESRU_imigy,2004,0.000211
ESRU_imigy,2005,0.000227
ESRU_imigy,2006,0.000251
ESRU_imigy,2007,0.000276
ESRU_imigy,2008,0.000240
ESRU_imigy,2009,0.000224
ESRU_imigy,2010,0.000220
ESRU_imigy,2011,0.000204
ESRU_imigy,2012,0.000181
ESRU_imigy,2013,0.000172
ESRU_imigy,2014,0.000181
ESRU_imigy,2015,0.000182
ESRU_imigy,2016,0.000188
ESRU_imigy,2017,0.000188
ESRU_imigy,2018,0.000209
ESRU_imigy,2019,0.000215
ESRU_imigy,2020,0.000198
ESRU_imigy,average,0.000197
ESRU_imiy,1995,0.001870
ESRU_imiy,1996,0.002033
ESRU_imiy,1997,0.002211
ESRU_imiy,1998,0.002477
ESRU_imiy,1999,0.003219
ESRU_imiy,2000,0.002988
ESRU_imiy,2001,0.002711
ESRU_imiy,2002,0.002774
ESRU_imiy,2003,0.003090
ESRU_imiy,2004,0.003380
ESRU_imiy,2005,0.003612
ESRU_imiy,2006,0.004014
ESRU_imiy,2007,0.004608
ESRU_imiy,2008,0.004161
ESRU_imiy,2009,0.003316
ESRU_imiy,2010,0.003739
ESRU_imiy,2011,0.003713
ESRU_imiy,2012,0.003413
ESRU_imiy,2013,0.003638
ESRU_imiy,2014,0.003858
ESRU_imiy,2015,0.004234
ESRU_imiy,2016,0.004201
ESRU_imiy,2017,0.004232
ESRU_imiy,2018,0.004675
ESRU_imiy,2019,0.004466
ESRU_imiy,2020,0.004557
ESRU_imiy,average,0.003708
ESRW_imcgy,1995,0.005068
ESRW_imcgy,1996,0.005203
ESRW_imcgy,1997,0.005346
ESRW_imcgy,1998,0.005333
ESRW_imcgy,1999,0.005672
ESRW_imcgy,2000,0.006856
ESRW_imcgy,2001,0.006927
ESRW_imcgy,2002,0.006834
ESRW_imcgy,2003,0.006696
ESRW_imcgy,2004,0.007279
ESRW_imcgy,2005,0.007958
ESRW_imcgy,2006,0.008337
ESRW_imcgy,2007,0.008210
ESRW_imcgy,2008,0.008048
ESRW_imcgy,2009,0.007504
ESRW_imcgy,2010,0.008937
ESRW_imcgy,2011,0.009706
ESRW_imcgy,2012,0.009657
ESRW_imcgy,2013,0.008973
ESRW_imcgy,2014,0.009152
ESRW_imcgy,2015,0.008016
ESRW_imcgy,2016,0.008100
ESRW_imcgy,2017,0.008113
ESRW_imcgy,2018,0.008405
ESRW_imcgy,2019,0.008887
ESRW_imcgy,2020,0.009294
ESRW_imcgy,average,0.008002
ESRW_imcy,1995,0.043153
ESRW_imcy,1996,0.044820
ESRW_imcy,1997,0.048338
ESRW_imcy,1998,0.046241
ESRW_imcy,1999,0.050465
ESRW_imcy,2000,0.058598
ESRW_imcy,2001,0.056572
ESRW_imcy,2002,0.053362
ESRW_imcy,2003,0.050610
ESRW_imcy,2004,0.053205
ESRW_imcy,2005,0.058233
ESRW_imcy,2006,0.061401
ESRW_imcy,2007,0.060027
ESRW_imcy,2008,0.060726
ESRW_imcy,2009,0.052093
ESRW_imcy,2010,0.060160
ESRW_imcy,2011,0.065018
ESRW_imcy,2012,0.067441
ESRW_imcy,2013,0.065428
ESRW_imcy,2014,0.065542
ESRW_imcy,2015,0.062513
ESRW_imcy,2016,0.061235
ESRW_imcy,2017,0.065645
ESRW_imcy,2018,0.067052
ESRW_imcy,2019,0.064931
ESRW_imcy,2020,0.057987
ESRW_imcy,average,0.059345
ESRW_imigy,1995,0.000702
ESRW_imigy,1996,0.000698
ESRW_imigy,1997,0.000775
ESRW_imigy,1998,0.000792
ESRW_imigy,1999,0.000902
ESRW_imigy,2000,0.001056
ESRW_imigy,2001,0.001143
ESRW_imigy,2002,0.001170
ESRW_imigy,2003,0.001174
ESRW_imigy,2004,0.001291
ESRW_imigy,2005,0.001456
ESRW_imigy,2006,0.001544
ESRW_imigy,2007,0.001503
ESRW_imigy,2008,0.001395
ESRW_imigy,2009,0.001070
ESRW_imigy,2010,0.001145
ESRW_imigy,2011,0.001045
ESRW_imigy,2012,0.000995
ESRW_imigy,2013,0.000841
ESRW_imigy,2014,0.000876
ESRW_imigy,2015,0.000863
ESRW_imigy,2016,0.000854
ESRW_imigy,2017,0.000903
ESRW_imigy,2018,0.000952
ESRW_imigy,2019,0.001078
ESRW_imigy,2020,0.000979
ESRW_imigy,average,0.001074
ESRW_imiy,1995,0.014000
ESRW_imiy,1996,0.014588
ESRW_imiy,1997,0.016269
ESRW_imiy,1998,0.017241
ESRW_imiy,1999,0.018605
ESRW_imiy,2000,0.021301
ESRW_imiy,2001,0.020538
ESRW_imiy,2002,0.019154
ESRW_imiy,2003,0.019104
ESRW_imiy,2004,0.020641
ESRW_imiy,2005,0.023141
ESRW_imiy,2006,0.024741
ESRW_imiy,2007,0.025095
ESRW_imiy,2008,0.024208
ESRW_imiy,2009,0.015836
ESRW_imiy,2010,0.019499
ESRW_imiy,2011,0.019020
ESRW_imiy,2012,0.018783
ESRW_imiy,2013,0.017814
ESRW_imiy,2014,0.018674
ESRW_imiy,2015,0.020039
ESRW_imiy,2016,0.019100
ESRW_imiy,2017,0.020309
ESRW_imiy,2018,0.021319
ESRW_imiy,2019,0.022360
ESRW_imiy,2020,0.022512
ESRW_imiy,average,0.020206
ESUS_imcgy,1995,0.001469
ESUS_imcgy,1996,0.001337
ESUS_imcgy,1997,0.001415
ESUS_imcgy,1998,0.001442
ESUS_imcgy,1999,0.001595
ESUS_imcgy,2000,0.001680
ESUS_imcgy,2001,0.001495
ESUS_imcgy,2002,0.001457
ESUS_imcgy,2003,0.001443
ESUS_imcgy,2004,0.001618
ESUS_imcgy,2005,0.001430
ESUS_imcgy,2006,0.001414
ESUS_imcgy,2007,0.001513
ESUS_imcgy,2008,0.002056
ESUS_imcgy,2009,0.002534
ESUS_imcgy,2010,0.002561
ESUS_imcgy,2011,0.002448
ESUS_imcgy,2012,0.002356
ESUS_imcgy,2013,0.002406
ESUS_imcgy,2014,0.002311
ESUS_imcgy,2015,0.003180
ESUS_imcgy,2016,0.003050
ESUS_imcgy,2017,0.002529
ESUS_imcgy,2018,0.002299
ESUS_imcgy,2019,0.002458
ESUS_imcgy,2020,0.002417
ESUS_imcgy,average,0.002102
ESUS_imcy,1995,0.008586
ESUS_imcy,1996,0.007918
ESUS_imcy,1997,0.008917
ESUS_imcy,1998,0.008703
ESUS_imcy,1999,0.008296
ESUS_imcy,2000,0.009048
ESUS_imcy,2001,0.008196
ESUS_imcy,2002,0.007430
ESUS_imcy,2003,0.006575
ESUS_imcy,2004,0.006446
ESUS_imcy,2005,0.005939
ESUS_imcy,2006,0.006067
ESUS_imcy,2007,0.006264
ESUS_imcy,2008,0.007000
ESUS_imcy,2009,0.006050
ESUS_imcy,2010,0.006944
ESUS_imcy,2011,0.008023
ESUS_imcy,2012,0.007109
ESUS_imcy,2013,0.007335
ESUS_imcy,2014,0.007587
ESUS_imcy,2015,0.008608
ESUS_imcy,2016,0.008280
ESUS_imcy,2017,0.007843
ESUS_imcy,2018,0.007456
ESUS_imcy,2019,0.008035
ESUS_imcy,2020,0.006648
ESUS_imcy,average,0.007340
ESUS_imigy,1995,0.000175
ESUS_imigy,1996,0.000165
ESUS_imigy,1997,0.000178
ESUS_imigy,1998,0.000187
ESUS_imigy,1999,0.000214
ESUS_imigy,2000,0.000252
ESUS_imigy,2001,0.000213
ESUS_imigy,2002,0.000196
ESUS_imigy,2003,0.000172
ESUS_imigy,2004,0.000172
ESUS_imigy,2005,0.000185
ESUS_imigy,2006,0.000203
ESUS_imigy,2007,0.000180
ESUS_imigy,2008,0.000167
ESUS_imigy,2009,0.000147
ESUS_imigy,2010,0.000148
ESUS_imigy,2011,0.000131
ESUS_imigy,2012,0.000121
ESUS_imigy,2013,0.000112
ESUS_imigy,2014,0.000110
ESUS_imigy,2015,0.000117
ESUS_imigy,2016,0.000128
ESUS_imigy,2017,0.000133
ESUS_imigy,2018,0.000112
ESUS_imigy,2019,0.000147
ESUS_imigy,2020,0.000119
ESUS_imigy,average,0.000154
ESUS_imiy,1995,0.003490
ESUS_imiy,1996,0.003453
ESUS_imiy,1997,0.003736
ESUS_imiy,1998,0.004078
ESUS_imiy,1999,0.004425
ESUS_imiy,2000,0.005089
ESUS_imiy,2001,0.003819
ESUS_imiy,2002,0.003211
ESUS_imiy,2003,0.002801
ESUS_imiy,2004,0.002753
ESUS_imiy,2005,0.002948
ESUS_imiy,2006,0.003244
ESUS_imiy,2007,0.003006
ESUS_imiy,2008,0.002894
ESUS_imiy,2009,0.002175
ESUS_imiy,2010,0.002516
ESUS_imiy,2011,0.002391
ESUS_imiy,2012,0.002276
ESUS_imiy,2013,0.002377
ESUS_imiy,2014,0.002340
ESUS_imiy,2015,0.002725
ESUS_imiy,2016,0.002861
ESUS_imiy,2017,0.002985
ESUS_imiy,2018,0.002508
ESUS_imiy,2019,0.003054
ESUS_imiy,2020,0.002743
ESUS_imiy,average,0.002904
ES_bytarget,1995,2.4635
ES_bytarget,1996,2.6177
ES_bytarget,1997,2.5715
ES_bytarget,1998,2.4942
ES_bytarget,1999,2.4341
ES_bytarget,2000,2.3136
ES_bytarget,2001,2.1621
ES_bytarget,2002,2.0495
ES_bytarget,2003,1.9075
ES_bytarget,2004,1.8133
ES_bytarget,2005,1.6958
ES_bytarget,2006,1.5608
ES_bytarget,2007,1.4279
ES_bytarget,2008,1.5844
ES_bytarget,2009,2.1232
ES_bytarget,2010,2.4106
ES_bytarget,2011,2.7811
ES_bytarget,2012,3.5824
ES_bytarget,2013,4.0000
ES_bytarget,2014,4.1767
ES_bytarget,2015,4.0977
ES_bytarget,2016,4.0787
ES_bytarget,2017,4.0458
ES_bytarget,2018,3.9887
ES_bytarget,2019,3.9032
ES_bytarget,2020,4.7672
ES_bytarget,average,2.8097
ES_cgybar,1995,0.1793
ES_cgybar,1996,0.1787
ES_cgybar,1997,0.1731
ES_cgybar,1998,0.1718
ES_cgybar,1999,0.1698
ES_cgybar,2000,0.1673
ES_cgybar,2001,0.1661
ES_cgybar,2002,0.1670
ES_cgybar,2003,0.1690
ES_cgybar,2004,0.1716
ES_cgybar,2005,0.1729
ES_cgybar,2006,0.1719
ES_cgybar,2007,0.1747
ES_cgybar,2008,0.1858
ES_cgybar,2009,0.2083
ES_cgybar,2010,0.2100
ES_cgybar,2011,0.2100
ES_cgybar,2012,0.2046
ES_cgybar,2013,0.2071
ES_cgybar,2014,0.2046
ES_cgybar,2015,0.2045
ES_cgybar,2016,0.2013
ES_cgybar,2017,0.1944
ES_cgybar,2018,0.1957
ES_cgybar,2019,0.1969
ES_cgybar,2020,0.2288
ES_cgybar,average,0.1915
ES_igybar,1995,0.0320
ES_igybar,1996,0.0319
ES_igybar,1997,0.0325
ES_igybar,1998,0.0342
ES_igybar,1999,0.0359
ES_igybar,2000,0.0374
ES_igybar,2001,0.0375
ES_igybar,2002,0.0380
ES_igybar,2003,0.0392
ES_igybar,2004,0.0398
ES_igybar,2005,0.0413
ES_igybar,2006,0.0424
ES_igybar,2007,0.0424
ES_igybar,2008,0.0407
ES_igybar,2009,0.0347
ES_igybar,2010,0.0326
ES_igybar,2011,0.0300
ES_igybar,2012,0.0281
ES_igybar,2013,0.0266
ES_igybar,2014,0.0272
ES_igybar,2015,0.0276
ES_igybar,2016,0.0277
ES_igybar,2017,0.0281
ES_igybar,2018,0.0297
ES_igybar,2019,0.0307
ES_igybar,2020,0.0309
ES_igybar,average,0.0336
ES_imcgy,1995,0.014141
ES_imcgy,1996,0.013934
ES_imcgy,1997,0.014789
ES_imcgy,1998,0.015041
ES_imcgy,1999,0.015927
ES_imcgy,2000,0.017481
ES_imcgy,2001,0.017546
ES_imcgy,2002,0.017728
ES_imcgy,2003,0.017668
ES_imcgy,2004,0.018871
ES_imcgy,2005,0.019421
ES_imcgy,2006,0.019420
ES_imcgy,2007,0.019753
ES_imcgy,2008,0.019440
ES_imcgy,2009,0.019837
ES_imcgy,2010,0.021341
ES_imcgy,2011,0.022192
ES_imcgy,2012,0.021584
ES_imcgy,2013,0.020874
ES_imcgy,2014,0.021559
ES_imcgy,2015,0.021186
ES_imcgy,2016,0.020936
ES_imcgy,2017,0.020623
ES_imcgy,2018,0.020582
ES_imcgy,2019,0.021763
ES_imcgy,2020,0.022379
ES_imcgy,average,0.019742
ES_imcy,1995,0.114601
ES_imcy,1996,0.114673
ES_imcy,1997,0.123017
ES_imcy,1998,0.125317
ES_imcy,1999,0.132089
ES_imcy,2000,0.140013
ES_imcy,2001,0.137085
ES_imcy,2002,0.131043
ES_imcy,2003,0.126472
ES_imcy,2004,0.130448
ES_imcy,2005,0.133146
ES_imcy,2006,0.135502
ES_imcy,2007,0.135085
ES_imcy,2008,0.128294
ES_imcy,2009,0.112062
ES_imcy,2010,0.122379
ES_imcy,2011,0.128745
ES_imcy,2012,0.129209
ES_imcy,2013,0.127932
ES_imcy,2014,0.131470
ES_imcy,2015,0.131269
ES_imcy,2016,0.130285
ES_imcy,2017,0.136179
ES_imcy,2018,0.137620
ES_imcy,2019,0.134519
ES_imcy,2020,0.119837
ES_imcy,average,0.128999
ES_imigy,1995,0.002283
ES_imigy,1996,0.002230
ES_imigy,1997,0.002463
ES_imigy,1998,0.002625
ES_imigy,1999,0.002960
ES_imigy,2000,0.003390
ES_imigy,2001,0.003527
ES_imigy,2002,0.003651
ES_imigy,2003,0.003721
ES_imigy,2004,0.003960
ES_imigy,2005,0.004175
ES_imigy,2006,0.004322
ES_imigy,2007,0.004311
ES_imigy,2008,0.003851
ES_imigy,2009,0.003044
ES_imigy,2010,0.002978
ES_imigy,2011,0.002795
ES_imigy,2012,0.002586
ES_imigy,2013,0.002293
ES_imigy,2014,0.002440
ES_imigy,2015,0.002401
ES_imigy,2016,0.002434
ES_imigy,2017,0.002509
ES_imigy,2018,0.002639
ES_imigy,2019,0.002887
ES_imigy,2020,0.002582
ES_imigy,average,0.003059
ES_imiy,1995,0.045553
ES_imiy,1996,0.046617
ES_imiy,1997,0.051720
ES_imiy,1998,0.057176
ES_imiy,1999,0.061067
ES_imiy,2000,0.068397
ES_imiy,2001,0.063352
ES_imiy,2002,0.059775
ES_imiy,2003,0.060562
ES_imiy,2004,0.063329
ES_imiy,2005,0.066382
ES_imiy,2006,0.069231
ES_imiy,2007,0.071991
ES_imiy,2008,0.066826
ES_imiy,2009,0.045042
ES_imiy,2010,0.050722
ES_imiy,2011,0.050852
ES_imiy,2012,0.048828
ES_imiy,2013,0.048589
ES_imiy,2014,0.051991
ES_imiy,2015,0.055756
ES_imiy,2016,0.054464
ES_imiy,2017,0.056457
ES_imiy,2018,0.059077
ES_imiy,2019,0.059855
ES_imiy,2020,0.059412
ES_imiy,average,0.057531
ES_imy,1995,0.176577
ES_imy,1996,0.177453
ES_imy,1997,0.191988
ES_imy,1998,0.200160
ES_imy,1999,0.212044
ES_imy,2000,0.229281
ES_imy,2001,0.221510
ES_imy,2002,0.212197
ES_imy,2003,0.208423
ES_imy,2004,0.216608
ES_imy,2005,0.223125
ES_imy,2006,0.228475
ES_imy,2007,0.231140
ES_imy,2008,0.218410
ES_imy,2009,0.179985
ES_imy,2010,0.197420
ES_imy,2011,0.204585
ES_imy,2012,0.202207
ES_imy,2013,0.199688
ES_imy,2014,0.207459
ES_imy,2015,0.210612
ES_imy,2016,0.208119
ES_imy,2017,0.215768
ES_imy,2018,0.219917
ES_imy,2019,0.219024
ES_imy,2020,0.204210
ES_imy,average,0.209331
ES_iy,1995,0.1775
ES_iy,1996,0.1766
ES_iy,1997,0.1801
ES_iy,1998,0.1893
ES_iy,1999,0.1989
ES_iy,2000,0.2072
ES_iy,2001,0.2079
ES_iy,2002,0.2106
ES_iy,2003,0.2174
ES_iy,2004,0.2204
ES_iy,2005,0.2289
ES_iy,2006,0.2349
ES_iy,2007,0.2351
ES_iy,2008,0.2256
ES_iy,2009,0.1924
ES_iy,2010,0.1808
ES_iy,2011,0.1662
ES_iy,2012,0.1556
ES_iy,2013,0.1473
ES_iy,2014,0.1508
ES_iy,2015,0.1532
ES_iy,2016,0.1537
ES_iy,2017,0.1556
ES_iy,2018,0.1644
ES_iy,2019,0.1700
ES_iy,2020,0.1713
ES_iy,average,0.1863
ES_private_consumption,1995,0.5807
ES_private_consumption,1996,0.5775
ES_private_consumption,1997,0.5759
ES_private_consumption,1998,0.5686
ES_private_consumption,1999,0.5645
ES_private_consumption,2000,0.5579
ES_private_consumption,2001,0.5570
ES_private_consumption,2002,0.5536
ES_private_consumption,2003,0.5475
ES_private_consumption,2004,0.5466
ES_private_consumption,2005,0.5438
ES_private_consumption,2006,0.5374
ES_private_consumption,2007,0.5349
ES_private_consumption,2008,0.5280
ES_private_consumption,2009,0.5381
ES_private_consumption,2010,0.5475
ES_private_consumption,2011,0.5536
ES_private_consumption,2012,0.5659
ES_private_consumption,2013,0.5664
ES_private_consumption,2014,0.5685
ES_private_consumption,2015,0.5622
ES_private_consumption,2016,0.5611
ES_private_consumption,2017,0.5662
ES_private_consumption,2018,0.5572
ES_private_consumption,2019,0.5485
ES_private_consumption,2020,0.5377
ES_private_consumption,average,0.5530
ES_size,1995,0.020393
ES_size,1996,0.020689
ES_size,1997,0.019083
ES_size,1998,0.020136
ES_size,1999,0.019962
ES_size,2000,0.018403
ES_size,2001,0.019328
ES_size,2002,0.020992
ES_size,2003,0.023930
ES_size,2004,0.025225
ES_size,2005,0.025158
ES_size,2006,0.025551
ES_size,2007,0.026619
ES_size,2008,0.026882
ES_size,2009,0.025353
ES_size,2010,0.021889
ES_size,2011,0.020565
ES_size,2012,0.017870
ES_size,2013,0.017494
ES_size,2014,0.017261
ES_size,2015,0.015778
ES_size,2016,0.015937
ES_size,2017,0.016074
ES_size,2018,0.016340
ES_size,2019,0.015797
ES_size,2020,0.014889
ES_size,average,0.019705
ES_taucbar,1995,0.1472
ES_taucbar,1996,0.1473
ES_taucbar,1997,0.1555
ES_taucbar,1998,0.1693
ES_taucbar,1999,0.1725
ES_taucbar,2000,0.1695
ES_taucbar,2001,0.1653
ES_taucbar,2002,0.1637
ES_taucbar,2003,0.1665
ES_taucbar,2004,0.1698
ES_taucbar,2005,0.1737
ES_taucbar,2006,0.1727
ES_taucbar,2007,0.1645
ES_taucbar,2008,0.1409
ES_taucbar,2009,0.1190
ES_taucbar,2010,0.1474
ES_taucbar,2011,0.1436
ES_taucbar,2012,0.1495
ES_taucbar,2013,0.1636
ES_taucbar,2014,0.1678
ES_taucbar,2015,0.1752
ES_taucbar,2016,0.1735
ES_taucbar,2017,0.1728
ES_taucbar,2018,0.1746
ES_taucbar,2019,0.1734
ES_taucbar,2020,0.1741
ES_taucbar,average,0.1620
ES_taukbar,1995,0.0414
ES_taukbar,1996,0.0435
ES_taukbar,1997,0.0579
ES_taukbar,1998,0.0640
ES_taukbar,1999,0.0611
ES_taukbar,2000,0.0663
ES_taukbar,2001,0.0602
ES_taukbar,2002,0.0668
ES_taukbar,2003,0.0648
ES_taukbar,2004,0.0639
ES_taukbar,2005,0.0882
ES_taukbar,2006,0.0939
ES_taukbar,2007,0.1028
ES_taukbar,2008,0.0592
ES_taukbar,2009,0.0437
ES_taukbar,2010,0.0358
ES_taukbar,2011,0.0344
ES_taukbar,2012,0.0430
ES_taukbar,2013,0.0405
ES_taukbar,2014,0.0398
ES_taukbar,2015,0.0447
ES_taukbar,2016,0.0443
ES_taukbar,2017,0.0438
ES_taukbar,2018,0.0493
ES_taukbar,2019,0.0418
ES_taukbar,2020,0.0426
ES_taukbar,average,0.0553
ES_taunbar,1995,0.1704
ES_taunbar,1996,0.1725
ES_taunbar,1997,0.2023
ES_taunbar,1998,0.2088
ES_taunbar,1999,0.2139
ES_taunbar,2000,0.2868
ES_taunbar,2001,0.3075
ES_taunbar,2002,0.2925
ES_taunbar,2003,0.1957
ES_taunbar,2004,0.1704
ES_taunbar,2005,0.1845
ES_taunbar,2006,0.1931
ES_taunbar,2007,0.1761
ES_taunbar,2008,0.1190
ES_taunbar,2009,0.1173
ES_taunbar,2010,0.1304
ES_taunbar,2011,0.1225
ES_taunbar,2012,0.1595
ES_taunbar,2013,0.1516
ES_taunbar,2014,0.1536
ES_taunbar,2015,0.2149
ES_taunbar,2016,0.2171
ES_taunbar,2017,0.2138
ES_taunbar,2018,0.2049
ES_taunbar,2019,0.2190
ES_taunbar,2020,0.2153
ES_taunbar,average,0.1928
ES_tauwfbar,1995,0.2047
ES_tauwfbar,1996,0.2002
ES_tauwfbar,1997,0.2086
ES_tauwfbar,1998,0.2124
ES_tauwfbar,1999,0.2160
ES_tauwfbar,2000,0.2206
ES_tauwfbar,2001,0.2275
ES_tauwfbar,2002,0.2293
ES_tauwfbar,2003,0.2315
ES_tauwfbar,2004,0.2340
ES_tauwfbar,2005,0.2360
ES_tauwfbar,2006,0.2379
ES_tauwfbar,2007,0.2362
ES_tauwfbar,2008,0.2264
ES_tauwfbar,2009,0.2172
ES_tauwfbar,2010,0.2174
ES_tauwfbar,2011,0.2193
ES_tauwfbar,2012,0.2213
ES_tauwfbar,2013,0.2241
ES_tauwfbar,2014,0.2290
ES_tauwfbar,2015,0.2255
ES_tauwfbar,2016,0.2303
ES_tauwfbar,2017,0.2360
ES_tauwfbar,2018,0.2402
ES_tauwfbar,2019,0.2470
ES_tauwfbar,2020,0.2609
ES_tauwfbar,average,0.2265
ES_tauwhbar,1995,0.0475
ES_tauwhbar,1996,0.0468
ES_tauwhbar,1997,0.0465
ES_tauwhbar,1998,0.0469
ES_tauwhbar,1999,0.0468
ES_tauwhbar,2000,0.0476
ES_tauwhbar,2001,0.0485
ES_tauwhbar,2002,0.0488
ES_tauwhbar,2003,0.0490
ES_tauwhbar,2004,0.0492
ES_tauwhbar,2005,0.0495
ES_tauwhbar,2006,0.0503
ES_tauwhbar,2007,0.0497
ES_tauwhbar,2008,0.0479
ES_tauwhbar,2009,0.0466
ES_tauwhbar,2010,0.0471
ES_tauwhbar,2011,0.0492
ES_tauwhbar,2012,0.0487
ES_tauwhbar,2013,0.0453
ES_tauwhbar,2014,0.0490
ES_tauwhbar,2015,0.0481
ES_tauwhbar,2016,0.0493
ES_tauwhbar,2017,0.0499
ES_tauwhbar,2018,0.0503
ES_tauwhbar,2019,0.0512
ES_tauwhbar,2020,0.0516
ES_tauwhbar,average,0.0485
ES_tby,1995,-0.000462
ES_tby,1996,0.010170
ES_tby,1997,0.015344
ES_tby,1998,0.010007
ES_tby,1999,-0.002243
ES_tby,2000,-0.006966
ES_tby,2001,-0.003643
ES_tby,2002,-0.003099
ES_tby,2003,-0.006988
ES_tby,2004,-0.020782
ES_tby,2005,-0.031492
ES_tby,2006,-0.038397
ES_tby,2007,-0.037575
ES_tby,2008,-0.026306
ES_tby,2009,0.006662
ES_tby,2010,0.006582
ES_tby,2011,0.024777
ES_tby,2012,0.042824
ES_tby,2013,0.059613
ES_tby,2014,0.052097
ES_tby,2015,0.051389
ES_tby,2016,0.060646
ES_tby,2017,0.055104
ES_tby,2018,0.048689
ES_tby,2019,0.048353
ES_tby,2020,0.030481
ES_tby,average,0.014916
ES_trybar,1995,0.1520
ES_trybar,1996,0.1510
ES_trybar,1997,0.1460
ES_trybar,1998,0.1430
ES_trybar,1999,0.1410
ES_trybar,2000,0.1390
ES_trybar,2001,0.1370
ES_trybar,2002,0.1390
ES_trybar,2003,0.1380
ES_trybar,2004,0.1400
ES_trybar,2005,0.1390
ES_trybar,2006,0.1390
ES_trybar,2007,0.1380
ES_trybar,2008,0.1480
ES_trybar,2009,0.1730
ES_trybar,2010,0.1800
ES_trybar,2011,0.1810
ES_trybar,2012,0.1900
ES_trybar,2013,0.1940
ES_trybar,2014,0.1910
ES_trybar,2015,0.1830
ES_trybar,2016,0.1810
ES_trybar,2017,0.1770
ES_trybar,2018,0.1790
ES_trybar,2019,0.1830
ES_trybar,2020,0.2320
ES_trybar,average,0.1628
FIAT_imcgy,1995,0.000251
FIAT_imcgy,1996,0.000213
FIAT_imcgy,1997,0.000241
FIAT_imcgy,1998,0.000261
FIAT_imcgy,1999,0.000232
FIAT_imcgy,2000,0.000233
FIAT_imcgy,2001,0.000230
FIAT_imcgy,2002,0.000250
FIAT_imcgy,2003,0.000227
FIAT_imcgy,2004,0.000238
FIAT_imcgy,2005,0.000234
FIAT_imcgy,2006,0.000268
FIAT_imcgy,2007,0.000275
FIAT_imcgy,2008,0.000340
FIAT_imcgy,2009,0.000347
FIAT_imcgy,2010,0.000341
FIAT_imcgy,2011,0.000325
FIAT_imcgy,2012,0.000328
FIAT_imcgy,2013,0.000343
FIAT_imcgy,2014,0.000317
FIAT_imcgy,2015,0.000397
FIAT_imcgy,2016,0.000371
FIAT_imcgy,2017,0.000345
FIAT_imcgy,2018,0.000418
FIAT_imcgy,2019,0.000397
FIAT_imcgy,2020,0.000510
FIAT_imcgy,average,0.000321
FIAT_imcy,1995,0.001432
FIAT_imcy,1996,0.001333
FIAT_imcy,1997,0.001270
FIAT_imcy,1998,0.001333
FIAT_imcy,1999,0.001292
FIAT_imcy,2000,0.001305
FIAT_imcy,2001,0.001368
FIAT_imcy,2002,0.001398
FIAT_imcy,2003,0.001289
FIAT_imcy,2004,0.001269
FIAT_imcy,2005,0.001194
FIAT_imcy,2006,0.001233
FIAT_imcy,2007,0.001257
FIAT_imcy,2008,0.001259
FIAT_imcy,2009,0.001214
FIAT_imcy,2010,0.001296
FIAT_imcy,2011,0.001230
FIAT_imcy,2012,0.001231
FIAT_imcy,2013,0.001261
FIAT_imcy,2014,0.001231
FIAT_imcy,2015,0.001408
FIAT_imcy,2016,0.001519
FIAT_imcy,2017,0.001424
FIAT_imcy,2018,0.001674
FIAT_imcy,2019,0.001563
FIAT_imcy,2020,0.001396
FIAT_imcy,average,0.001335
FIAT_imigy,1995,0.000043
FIAT_imigy,1996,0.000038
FIAT_imigy,1997,0.000040
FIAT_imigy,1998,0.000042
FIAT_imigy,1999,0.000044
FIAT_imigy,2000,0.000046
FIAT_imigy,2001,0.000055
FIAT_imigy,2002,0.000058
FIAT_imigy,2003,0.000042
FIAT_imigy,2004,0.000047
FIAT_imigy,2005,0.000048
FIAT_imigy,2006,0.000048
FIAT_imigy,2007,0.000049
FIAT_imigy,2008,0.000060
FIAT_imigy,2009,0.000053
FIAT_imigy,2010,0.000058
FIAT_imigy,2011,0.000062
FIAT_imigy,2012,0.000061
FIAT_imigy,2013,0.000056
FIAT_imigy,2014,0.000052
FIAT_imigy,2015,0.000061
FIAT_imigy,2016,0.000064
FIAT_imigy,2017,0.000068
FIAT_imigy,2018,0.000074
FIAT_imigy,2019,0.000070
FIAT_imigy,2020,0.000078
FIAT_imigy,average,0.000057
FIAT_imiy,1995,0.001069
FIAT_imiy,1996,0.000941
FIAT_imiy,1997,0.000942
FIAT_imiy,1998,0.000982
FIAT_imiy,1999,0.000931
FIAT_imiy,2000,0.000927
FIAT_imiy,2001,0.001148
FIAT_imiy,2002,0.001203
FIAT_imiy,2003,0.000883
FIAT_imiy,2004,0.000933
FIAT_imiy,2005,0.000886
FIAT_imiy,2006,0.000826
FIAT_imiy,2007,0.000860
FIAT_imiy,2008,0.001072
FIAT_imiy,2009,0.000999
